person_name,time_ms,ecg_raw,ecg_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,0,1419,1413.011541,,,
unknown,1,1403,1407.140019,,,
unknown,2,1427,1436.198851,,,
unknown,3,1483,1493.839460,,,
unknown,4,1573,1573.750787,,,
unknown,5,1668,1683.300708,,,
unknown,6,1781,1785.091518,,,
unknown,7,1887,1877.412186,,,
unknown,8,1971,1965.200438,,,
unknown,9,2043,2037.828728,,,
unknown,10,2094,2088.604389,,,
unknown,11,2112,2112.084781,,,
unknown,12,2102,2099.654740,,,
unknown,13,2058,2044.955641,,,
unknown,14,1979,1976.213350,,,
unknown,15,1882,1890.037718,,,
unknown,16,1787,1789.244297,,,
unknown,17,1684,1679.820885,,,
unknown,18,1589,1587.815124,,,
unknown,19,1507,1519.957655,,,
unknown,20,1459,1472.474508,,,
unknown,21,1452,1456.403864,,,
unknown,22,1473,1471.311613,,,
unknown,23,1526,1522.698633,,,
unknown,24,1604,1598.242984,,,
unknown,25,1696,1700.199569,,,
unknown,26,1795,1798.803383,,,
unknown,27,1902,1889.070549,,,
unknown,28,1991,1979.508637,,,
unknown,29,2064,2059.898509,,,
unknown,30,2108,2112.801914,,,
unknown,31,2126,2132.754713,,,
unknown,32,2111,2118.465632,,,
unknown,33,2064,2061.319761,,,
unknown,34,1993,1992.560196,,,
unknown,35,1904,1909.875609,,,
unknown,36,1795,1798.995655,,,
unknown,37,1683,1665.507998,,,
unknown,38,1581,1564.788398,,,
unknown,39,1497,1501.611079,,,
unknown,40,1453,1457.135022,,,
unknown,41,1441,1447.946762,,,
unknown,42,1463,1468.622409,,,
unknown,43,1520,1522.993796,,,
unknown,44,1603,1604.684515,,,
unknown,45,1699,1714.463957,,,
unknown,46,1808,1814.525456,,,
unknown,47,1906,1899.802506,,,
unknown,48,1994,1983.943157,,,
unknown,49,2063,2054.884349,,,
unknown,50,2105,2102.840249,,,
unknown,51,2124,2123.522056,,,
unknown,52,2111,2109.538451,,,
unknown,53,2065,2054.380457,,,
unknown,54,1991,1985.576669,,,
unknown,55,1895,1899.976070,,,
unknown,56,1794,1800.795666,,,
unknown,57,1700,1693.998299,,,
unknown,58,1605,1604.305528,,,
unknown,59,1525,1538.420964,,,
