person_name,time_ms,ecg_raw,ecg_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,0,1835,1839.879957,,,
unknown,1,1841,1842.248965,,,
unknown,2,1847,1841.757655,,,
unknown,3,1845,1839.202840,,,
unknown,4,1839,1830.249110,,,
unknown,5,1819,1813.352847,,,
unknown,6,1792,1792.695171,,,
unknown,7,1763,1766.645625,,,
unknown,8,1738,1741.736771,,,
unknown,9,1714,1718.813893,,,
unknown,10,1699,1699.727602,,,
unknown,11,1687,1686.909400,,,
unknown,12,1680,1681.070567,,,
unknown,13,1680,1684.229494,,,
unknown,14,1687,1688.738761,,,
unknown,15,1699,1695.273894,,,
unknown,16,1713,1710.264775,,,
unknown,17,1734,1732.704459,,,
unknown,18,1757,1754.249811,,,
unknown,19,1776,1775.303937,,,
unknown,20,1799,1799.647375,,,
unknown,21,1820,1825.510634,,,
unknown,22,1840,1841.708942,,,
unknown,23,1845,1847.161711,,,
unknown,24,1844,1845.685374,,,
unknown,25,1838,1833.835107,,,
unknown,26,1821,1819.081872,26348,26309.318443,23787
unknown,27,1802,1801.251670,,,
unknown,28,1776,1773.258906,,,
unknown,29,1743,1736.213914,,,
unknown,30,1712,1707.125356,,,
unknown,31,1683,1686.380040,,,
unknown,32,1663,1666.599269,,,
unknown,33,1648,1652.070162,,,
unknown,34,1647,1646.762865,,,
unknown,35,1648,1651.477446,,,
unknown,36,1666,1668.282453,,,
unknown,37,1693,1699.158879,,,
unknown,38,1723,1727.877947,,,
unknown,39,1759,1754.516548,,,
unknown,40,1790,1785.844819,,,
unknown,41,1822,1818.138608,,,
unknown,42,1843,1842.532410,,,
unknown,43,1859,1857.893833,,,
unknown,44,1868,1865.085490,,,
unknown,45,1867,1860.890159,,,
unknown,46,1859,1855.753648,,,
unknown,47,1845,1849.106350,,,
unknown,48,1829,1832.978190,,,
unknown,49,1809,1809.008445,,,
unknown,50,1790,1791.192661,,,
unknown,51,1776,1779.642669,,,
unknown,52,1766,1768.460480,,,
unknown,53,1759,1761.107237,,,
unknown,54,1757,1757.607450,,,
unknown,55,1761,1758.287016,,,
unknown,56,1770,1766.273466,,,
unknown,57,1779,1782.240686,,,
unknown,58,1798,1797.469488,,,
unknown,59,1818,1812.339734,,,
