person_name,time_ms,ecg_raw,ecg_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,0,1795,1796.801185,,,
unknown,1,1808,1803.940426,,,
unknown,2,1767,1773.578167,,,
unknown,3,1801,1793.093428,,,
unknown,4,1791,1780.168488,,,
unknown,5,1770,1764.546703,,,
unknown,6,1747,1749.436810,,,
unknown,7,1732,1733.042647,,,
unknown,8,1712,1716.957027,,,
unknown,9,1700,1702.588496,,,
unknown,10,1694,1692.232293,,,
unknown,11,1683,1687.292546,,,
unknown,12,1683,1688.190391,,,
unknown,13,1691,1696.479146,,,
unknown,14,1705,1703.806849,,,
unknown,15,1712,1710.382546,,,
unknown,16,1725,1722.202459,148,147.615033,225
unknown,17,1738,1737.729772,,,
unknown,18,1744,1745.182389,,,
unknown,19,1751,1744.164033,,,
unknown,20,1744,1739.310442,,,
unknown,21,1727,1727.494422,,,
unknown,22,1693,1697.444466,,,
unknown,23,1647,1647.500026,,,
unknown,24,1581,1579.940811,,,
unknown,25,1490,1490.746248,,,
unknown,26,1399,1399.024265,,,
unknown,27,1298,1305.012213,,,
unknown,28,1200,1200.823453,,,
unknown,29,1103,1090.960896,,,
unknown,30,997,993.093886,,,
unknown,31,911,909.406173,,,
unknown,32,835,835.710067,,,
unknown,33,774,777.987535,,,
unknown,34,731,735.090867,,,
unknown,35,706,709.238461,,,
unknown,36,706,707.607118,,,
unknown,37,727,732.153750,,,
unknown,38,768,773.452558,,,
unknown,39,838,833.766251,,,
unknown,40,926,921.153782,,,
unknown,41,1038,1035.179033,,,
unknown,42,1153,1153.156718,,,
unknown,43,1278,1274.869590,,,
unknown,44,1413,1411.977859,,,
unknown,45,1564,1559.169201,,,
unknown,46,1728,1726.378352,,,
unknown,47,1907,1914.861558,,,
unknown,48,2118,2118.623540,,,
unknown,49,2341,2340.308338,,,
unknown,50,2589,2587.433933,,,
unknown,51,2861,2860.656847,,,
unknown,52,3184,3195.822507,,,
unknown,53,3611,3614.264113,,,
unknown,54,4095,4085.107702,,,
unknown,55,4095,4086.536628,,,
unknown,56,4095,4097.018036,148,147.742895,226
unknown,57,4095,4096.969123,,,
unknown,58,4095,4091.504899,,,
unknown,59,4095,4102.336981,,,
unknown,60,4095,4099.430311,,,
unknown,61,4095,4092.611343,,,
unknown,62,4095,4089.139709,,,
unknown,63,4095,4087.933834,,,
unknown,64,4095,4090.665553,,,
unknown,65,4095,4099.380146,,,
unknown,66,4095,4102.068822,,,
unknown,67,4095,4099.081582,,,
unknown,68,4095,4098.395877,,,
unknown,69,4095,4097.755246,,,
unknown,70,4095,4095.956158,,,
unknown,71,4095,4093.843450,,,
unknown,72,4095,4093.710174,,,
unknown,73,4095,4095.832524,,,
unknown,74,4095,4095.582465,,,
unknown,75,4095,4093.323752,,,
unknown,76,4095,4079.804334,,,
unknown,77,3951,3942.017472,,,
unknown,78,3559,3563.595416,,,
unknown,79,3165,3171.336293,,,
unknown,80,2803,2803.252663,,,
unknown,81,2464,2470.784385,,,
unknown,82,2136,2136.836617,,,
unknown,83,1827,1825.219869,,,
unknown,84,1555,1555.703765,,,
unknown,85,1328,1334.015540,,,
unknown,86,1168,1168.292935,,,
unknown,87,1072,1069.285330,,,
unknown,88,1034,1028.060078,,,
unknown,89,1053,1052.376459,,,
unknown,90,1106,1110.626203,,,
unknown,91,1209,1201.967958,,,
unknown,92,1331,1329.601298,,,
unknown,93,1474,1484.859076,,,
unknown,94,1627,1633.786405,,,
unknown,95,1769,1768.804632,,,
unknown,96,1898,1896.194589,148,147.884761,227
unknown,97,2006,2002.349385,,,
unknown,98,2098,2092.053015,,,
unknown,99,2160,2159.452079,,,
unknown,100,2194,2193.941590,,,
unknown,101,2199,2191.808691,,,
unknown,102,2176,2173.501357,,,
unknown,103,2131,2135.760312,,,
unknown,104,2070,2073.149040,,,
unknown,105,1994,1988.818762,,,
unknown,106,1907,1908.624177,,,
unknown,107,1830,1835.347643,,,
unknown,108,1752,1759.125125,,,
unknown,109,1685,1687.931460,,,
unknown,110,1634,1630.462505,,,
unknown,111,1593,1589.520456,,,
unknown,112,1569,1564.636646,,,
unknown,113,1557,1560.169096,,,
unknown,114,1562,1563.387693,,,
unknown,115,1583,1575.464960,,,
unknown,116,1601,1600.718331,,,
unknown,117,1629,1636.887607,,,
unknown,118,1661,1667.737767,,,
unknown,119,1689,1691.574643,,,
unknown,120,1714,1714.234851,,,
unknown,121,1739,1730.691208,,,
unknown,122,1744,1740.911874,,,
unknown,123,1744,1743.587015,,,
unknown,124,1737,1734.612766,,,
unknown,125,1721,1712.579478,,,
unknown,126,1700,1696.535757,,,
unknown,127,1683,1686.425982,,,
unknown,128,1666,1671.758822,,,
unknown,129,1654,1656.705439,,,
unknown,130,1645,1646.009274,,,
unknown,131,1637,1639.589683,,,
unknown,132,1635,1638.501875,,,
unknown,133,1641,1644.331994,,,
unknown,134,1647,1650.187418,,,
unknown,135,1657,1656.555835,,,
unknown,136,1674,1668.600376,147,148.039434,226
unknown,137,1684,1685.268592,,,
unknown,138,1701,1699.508899,,,
unknown,139,1715,1711.467129,,,
unknown,140,1732,1724.055312,,,
unknown,141,1739,1735.628320,,,
unknown,142,1739,1738.897035,,,
unknown,143,1730,1732.997123,,,
unknown,144,1717,1719.895961,,,
unknown,145,1699,1697.181106,,,
unknown,146,1680,1680.123146,,,
unknown,147,1662,1669.430563,,,
unknown,148,1651,1655.330058,,,
unknown,149,1642,1641.395744,,,
unknown,150,1635,1633.307306,,,
unknown,151,1634,1630.976675,,,
unknown,152,1635,1634.584333,,,
unknown,153,1645,1645.857529,,,
unknown,154,1660,1658.265417,,,
unknown,155,1676,1672.167489,,,
unknown,156,1693,1692.594457,,,
unknown,157,1712,1718.515184,,,
unknown,158,1729,1736.744695,,,
unknown,159,1745,1746.766587,,,
unknown,160,1755,1754.341396,,,
unknown,161,1762,1756.018619,,,
unknown,162,1759,1753.374455,,,
unknown,163,1746,1746.196641,,,
unknown,164,1733,1730.526706,,,
unknown,165,1712,1706.119910,,,
unknown,166,1691,1688.412563,,,
unknown,167,1676,1677.732919,,,
unknown,168,1663,1665.991542,,,
unknown,169,1654,1656.865248,,,
unknown,170,1649,1651.516379,,,
unknown,171,1648,1649.905695,,,
unknown,172,1651,1654.607554,,,
unknown,173,1659,1666.360005,,,
unknown,174,1676,1677.280553,,,
unknown,175,1691,1687.699683,,,
unknown,176,1707,1702.497274,148,148.237162,226
unknown,177,1718,1720.185158,,,
unknown,178,1737,1734.394260,,,
unknown,179,1749,1745.005408,,,
unknown,180,1760,1754.045705,,,
unknown,181,1763,1759.799354,,,
unknown,182,1760,1759.638518,,,
unknown,183,1750,1752.877731,,,
unknown,184,1737,1739.051347,,,
unknown,185,1719,1716.903839,,,
unknown,186,1700,1699.754253,,,
unknown,187,1680,1688.095215,,,
unknown,188,1669,1674.829411,,,
unknown,189,1665,1663.188639,,,
unknown,190,1659,1657.247237,,,
unknown,191,1659,1657.297975,,,
unknown,192,1666,1664.216772,,,
unknown,193,1680,1679.553236,,,
unknown,194,1696,1694.293107,,,
unknown,195,1712,1708.651695,,,
unknown,196,1728,1728.786738,,,
unknown,197,1746,1752.995518,,,
unknown,198,1761,1769.839524,,,
unknown,199,1777,1778.908854,,,
unknown,200,1789,1784.513351,,,
unknown,201,1789,1783.573331,,,
unknown,202,1781,1778.822960,,,
unknown,203,1773,1769.978295,,,
unknown,204,1754,1752.778638,,,
unknown,205,1734,1727.249399,,,
unknown,206,1712,1708.284777,,,
unknown,207,1693,1696.223157,,,
unknown,208,1680,1683.480667,,,
unknown,209,1670,1673.652178,,,
unknown,210,1665,1668.488654,,,
