person_name,time_ms,ecg_raw,ecg_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,0,2863,2870.829859,,,
unknown,1,3007,3017.374311,,,
unknown,2,3110,3110.143612,,,
unknown,3,3189,3182.238195,,,
unknown,4,3230,3227.412733,,,
unknown,5,3219,3208.351157,,,
unknown,6,3161,3156.892733,,,
unknown,7,3056,3054.801478,,,
unknown,8,2938,2942.429699,,,
unknown,9,2816,2820.752205,,,
unknown,10,2705,2706.907476,,,
unknown,11,2613,2613.705033,,,
unknown,12,2529,2536.503697,,,
unknown,13,2479,2486.987655,,,
unknown,14,2445,2445.594147,,,
unknown,15,2420,2416.259723,,,
unknown,16,2401,2396.429883,,,
unknown,17,2381,2383.132348,,,
unknown,18,2349,2348.962387,,,
unknown,19,2294,2288.867943,,,
unknown,20,2223,2212.646151,,,
unknown,21,2119,2110.593886,,,
unknown,22,1989,1992.920891,,,
unknown,23,1853,1857.662066,,,
unknown,24,1709,1711.717381,,,
unknown,25,1561,1557.096191,,,
unknown,26,1406,1408.053605,,,
unknown,27,1263,1269.049594,,,
unknown,28,1130,1136.313811,,,
unknown,29,1012,1016.096184,,,
unknown,30,928,926.126320,,,
unknown,31,878,870.940385,,,
unknown,32,848,844.452642,,,
unknown,33,853,853.888628,,,
unknown,34,883,884.402673,,,
unknown,35,944,937.087833,,,
unknown,36,1023,1021.978794,,,
unknown,37,1123,1136.896516,,,
unknown,38,1227,1237.044493,,,
unknown,39,1321,1319.436348,,,
unknown,40,1404,1399.061597,,,
unknown,41,1468,1463.083701,,,
unknown,42,1517,1510.931380,,,
unknown,43,1535,1539.295446,,,
unknown,44,1555,1546.682878,,,
unknown,45,1535,1530.301797,,,
unknown,46,1522,1514.126097,,,
unknown,47,1494,1498.459779,,,
unknown,48,1465,1472.714579,,,
unknown,49,1440,1442.575909,,,
unknown,50,1424,1424.738151,,,
unknown,51,1418,1421.203743,,,
unknown,52,1425,1429.222048,,,
unknown,53,1449,1454.600229,,,
unknown,54,1486,1488.388924,,,
unknown,55,1533,1532.298890,,,
unknown,56,1597,1589.388731,,,
unknown,57,1654,1658.703703,,,
unknown,58,1712,1713.617190,,,
unknown,59,1762,1751.781306,,,
unknown,60,1794,1785.301939,,,
unknown,61,1811,1806.567137,,,
unknown,62,1809,1811.887963,,,
unknown,63,1797,1799.833909,,,
unknown,64,1765,1769.748568,,,
unknown,65,1724,1719.362744,,,
unknown,66,1671,1670.265145,,,
unknown,67,1616,1623.133652,,,
unknown,68,1562,1570.053044,,,
unknown,69,1515,1516.551546,,,
unknown,70,1488,1481.441449,,,
unknown,71,1472,1467.621158,,,
unknown,72,1475,1471.616072,,,
unknown,73,1498,1500.257178,,,
unknown,74,1535,1537.369590,,,
unknown,75,1588,1584.342223,,,
unknown,76,1648,1646.129952,,,
unknown,77,1706,1719.808296,,,
unknown,78,1770,1779.060586,,,
unknown,79,1824,1820.964978,,,
unknown,80,1858,1853.775852,,,
unknown,81,1875,1869.153872,,,
unknown,82,1874,1870.590370,,,
unknown,83,1856,1855.871410,,,
unknown,84,1825,1821.435925,,,
unknown,85,1776,1766.251217,,,
unknown,86,1719,1712.734552,,,
unknown,87,1656,1661.502831,,,
unknown,88,1599,1604.216928,,,
