person_name,time_ms,ecg_raw,ecg_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,0,1935,1949.284825,,,
unknown,1,2675,2689.603550,,,
unknown,2,3217,3231.607130,,,
unknown,3,3762,3745.688212,,,
unknown,4,4048,4041.857198,,,
unknown,5,3973,3933.639138,,,
unknown,6,3579,3584.034123,,,
unknown,7,3059,3070.760500,,,
unknown,8,2543,2532.518970,,,
unknown,9,1989,1990.904791,,,
unknown,10,1417,1425.059915,,,
unknown,11,880,887.667133,,,
unknown,12,429,443.806693,,,
unknown,13,98,125.361926,,,
unknown,14,0,-18.451092,,,
unknown,15,0,-28.101257,,,
unknown,16,0,2.892247,,,
unknown,17,273,285.535615,,,
unknown,18,725,712.486601,,,
unknown,19,1295,1289.986572,,,
unknown,20,1898,1892.417814,,,
unknown,21,2475,2489.981498,,,
unknown,22,2967,3010.203461,,,
unknown,23,3384,3393.650334,,,
unknown,24,3617,3588.267544,,,
unknown,25,3559,3533.083410,,,
unknown,26,3266,3271.499110,,,
unknown,27,2870,2874.896503,,,
unknown,28,2419,2399.435123,,,
unknown,29,1920,1900.986527,,,
unknown,30,1403,1391.467398,,,
unknown,31,912,923.019274,,,
unknown,32,506,519.706404,,,
unknown,33,208,219.659329,,,
unknown,34,21,33.614994,,,
unknown,35,0,-6.420123,,,
unknown,36,115,120.439268,,,
unknown,37,416,439.365522,,,
unknown,38,867,870.287438,,,
unknown,39,1425,1426.655337,,,
unknown,40,2032,2014.174258,,,
unknown,41,2614,2609.488549,,,
unknown,42,3134,3151.115069,,,
unknown,43,3603,3593.551549,,,
unknown,44,3856,3812.770687,,,
unknown,45,3775,3751.719866,,,
unknown,46,3423,3440.352750,,,
unknown,47,2960,2980.566057,,,
unknown,48,2474,2468.438578,,,
unknown,49,1942,1940.555415,,,
unknown,50,1392,1396.157157,,,
unknown,51,880,887.691308,,,
unknown,52,447,463.299768,,,
unknown,53,134,159.320119,,,
unknown,54,0,-16.959698,,,
unknown,55,0,-28.137274,,,
unknown,56,52,54.924807,,,
unknown,57,368,379.272414,,,
unknown,58,833,820.534405,,,
unknown,59,1415,1413.983350,,,
unknown,60,2047,2037.748001,,,
unknown,61,2654,2671.249817,,,
unknown,62,3203,3247.595190,,,
unknown,63,3712,3715.571006,,,
