person_name,time_ms,ecg_raw,ecg_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,0,1903,1894.993744,,,
unknown,1,1874,1867.934433,,,
unknown,2,1809,1806.900482,,,
unknown,3,1715,1714.328352,,,
unknown,4,1601,1598.317626,,,
unknown,5,1470,1458.253740,,,
unknown,6,1346,1338.819087,,,
unknown,7,1242,1246.648305,,,
unknown,8,1168,1176.510886,,,
unknown,9,1136,1144.168060,,,
unknown,10,1150,1149.555579,,,
unknown,11,1198,1200.492786,,,
unknown,12,1279,1281.280326,,,
unknown,13,1386,1395.468853,,,
unknown,14,1498,1507.565138,,,
unknown,15,1617,1611.893190,,,
unknown,16,1724,1713.972478,,,
unknown,17,1808,1801.333045,,,
unknown,18,1873,1870.879442,,,
unknown,19,1915,1916.469437,,,
unknown,20,1933,1930.005316,,,
unknown,21,1914,1905.707831,,,
unknown,22,1861,1856.395512,,,
unknown,23,1774,1777.535836,,,
unknown,24,1664,1669.613116,,,
unknown,25,1535,1533.424924,,,
unknown,26,1424,1419.281428,,,
unknown,27,1322,1332.743480,,,
unknown,28,1250,1261.734966,,,
unknown,29,1216,1222.344947,,,
unknown,30,1229,1224.094406,,,
unknown,31,1279,1274.005081,,,
unknown,32,1351,1348.352860,,,
unknown,33,1447,1452.113489,,,
unknown,34,1555,1556.201580,,,
unknown,35,1664,1654.123964,,,
unknown,36,1760,1751.569606,,,
unknown,37,1839,1837.484396,,,
unknown,38,1894,1899.018167,,,
unknown,39,1923,1929.842117,,,
unknown,40,1925,1930.582698,,,
unknown,41,1897,1893.578879,,,
unknown,42,1840,1835.874345,,,
unknown,43,1749,1754.738832,,,
unknown,44,1644,1644.293235,,,
unknown,45,1520,1506.807609,,,
unknown,46,1411,1398.826690,,,
unknown,47,1323,1325.689336,,,
unknown,48,1265,1271.111735,,,
unknown,49,1246,1252.441232,,,
unknown,50,1269,1271.800074,,,
unknown,51,1331,1334.974615,,,
unknown,52,1424,1424.739464,,,
unknown,53,1533,1544.015502,,,
unknown,54,1648,1656.158454,,,
unknown,55,1760,1754.492741,,,
unknown,56,1862,1852.793938,,,
unknown,57,1945,1938.519695,,,
unknown,58,2000,1998.086576,,,
unknown,59,2028,2026.503319,,,
unknown,60,2022,2021.869678,,,
unknown,61,1985,1976.753076,,,
unknown,62,1914,1908.873235,,,
unknown,63,1813,1815.051964,,,
unknown,64,1686,1694.486980,,,
unknown,65,1556,1549.915732,,,
unknown,66,1429,1428.616195,,,
unknown,67,1327,1336.644591,,,
unknown,68,1253,1265.386994,,,
unknown,69,1225,1230.809351,,,
unknown,70,1239,1235.519278,,,
unknown,71,1292,1286.751440,,,
unknown,72,1366,1363.460820,,,
unknown,73,1462,1469.073877,,,
unknown,74,1572,1571.186758,,,
unknown,75,1675,1662.843020,,,
unknown,76,1760,1752.832352,,,
unknown,77,1833,1829.152707,,,
unknown,78,1879,1882.576525,,,
unknown,79,1902,1907.456418,,,
unknown,80,1895,1901.477139,,,
unknown,81,1859,1858.036887,,,
unknown,82,1795,1793.067572,,,
unknown,83,1698,1703.534110,,,
unknown,84,1582,1585.370220,,,
unknown,85,1455,1440.595315,,,
unknown,86,1337,1322.860471,,,
unknown,87,1235,1237.558647,,,
unknown,88,1168,1172.351355,,,
unknown,89,1136,1144.199010,,,
unknown,90,1149,1150.974524,,,
unknown,91,1195,1198.916261,,,
unknown,92,1270,1271.591824,,,
unknown,93,1360,1371.050779,,,
unknown,94,1462,1469.996974,,,
unknown,95,1569,1562.463520,,,
unknown,96,1659,1650.819881,,,
unknown,97,1731,1724.338118,,,
unknown,98,1781,1778.683694,,,
unknown,99,1808,1807.682665,,,
unknown,100,1807,1805.866289,,,
unknown,101,1776,1767.440114,,,
