person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,0,2066,,
unknown,1,2128,,
unknown,2,2160,,
unknown,3,2173,,
unknown,4,2155,,
unknown,5,2114,,
unknown,6,2057,,
unknown,7,1984,,
unknown,8,1908,,
unknown,9,1843,,
unknown,10,1795,,
unknown,11,1770,,
unknown,12,1763,,
unknown,13,1775,,
unknown,14,1808,,
unknown,15,1853,,
unknown,16,1909,,
unknown,17,1979,,
unknown,18,2053,,
unknown,19,2112,,
unknown,20,2169,,
unknown,21,2217,,
unknown,22,2242,,
unknown,23,2240,,
unknown,24,2209,,
unknown,25,2157,,
unknown,26,2082,,
unknown,27,1987,,
unknown,28,1894,,
unknown,29,1808,,
unknown,30,1739,,
unknown,31,1695,,
unknown,32,1677,,
unknown,33,1679,,
unknown,34,1703,,
unknown,35,1747,,
unknown,36,1808,,
unknown,37,1879,,
unknown,38,1951,,
unknown,39,2023,,
unknown,40,2094,,
unknown,41,2146,,
unknown,42,2175,,
unknown,43,2170,,
unknown,44,2134,,
unknown,45,2076,,
unknown,46,1993,,
unknown,47,1903,,
unknown,48,1798,,
unknown,49,1712,,
unknown,50,1647,,
unknown,51,1605,,
unknown,52,1591,,
unknown,53,1599,,
unknown,54,1629,,
unknown,55,1679,,
unknown,56,1741,,
unknown,57,1809,,
unknown,58,1887,,
unknown,59,1955,,
unknown,60,2021,,
unknown,61,2080,,
unknown,62,2105,,
unknown,63,2107,,
unknown,64,2077,,
unknown,65,2017,,
unknown,66,1943,,
unknown,67,1854,,
unknown,68,1765,,
unknown,69,1681,,
unknown,70,1622,,
unknown,71,1584,,
unknown,72,1571,,
unknown,73,1577,,
unknown,74,1600,,
unknown,75,1648,,
unknown,76,1707,,
unknown,77,1773,,
unknown,78,1840,,
unknown,79,1906,,
unknown,80,1968,,
unknown,81,2021,,
unknown,82,2055,,
unknown,83,2061,,
unknown,84,2032,,
unknown,85,1979,,
unknown,86,1910,,
unknown,87,1831,,
unknown,88,1744,,
unknown,89,1663,,
unknown,90,1603,,
unknown,91,1568,,
unknown,92,1554,,
unknown,93,1563,,
unknown,94,1591,,
unknown,95,1642,,
unknown,96,1697,,
unknown,97,1763,,
unknown,98,1833,,
unknown,99,1902,,
unknown,100,1963,,
unknown,101,2007,,
unknown,102,2032,,
unknown,103,2033,,
unknown,104,2003,,
unknown,105,1957,,
unknown,106,1890,,
unknown,107,1810,,
unknown,108,1729,,
unknown,109,1654,,
unknown,110,1601,,
unknown,111,1570,,
unknown,112,1557,,
unknown,113,1567,,
unknown,114,1598,,
unknown,115,1645,,
unknown,116,1700,,
unknown,117,1764,,
unknown,118,1831,,
unknown,119,1893,,
unknown,120,1950,,
unknown,121,1995,,
unknown,122,2015,,
unknown,123,2013,,
unknown,124,1979,,
unknown,125,1918,,
unknown,126,1839,,
unknown,127,1742,,
unknown,128,1633,,
unknown,129,1526,,
unknown,130,1439,,
unknown,131,1361,,
unknown,132,1307,,
unknown,133,1261,,
unknown,134,1227,,
unknown,135,1213,,
unknown,136,1207,,
unknown,137,1213,,
unknown,138,1232,,
unknown,139,1259,,
unknown,140,1286,,
unknown,141,1323,,
unknown,142,1347,,
unknown,143,1363,,
unknown,144,1365,,
unknown,145,1360,,
unknown,146,1358,,
unknown,147,1359,,
unknown,148,1371,,
unknown,149,1408,,
unknown,150,1474,,
unknown,151,1584,,
unknown,152,1721,,
unknown,153,1898,,
unknown,154,2111,,
unknown,155,2347,,
unknown,156,2614,,
unknown,157,2906,,
unknown,158,3266,,
unknown,159,3731,,
unknown,160,4095,,
unknown,161,4095,,
unknown,162,4095,,
unknown,163,4095,,
unknown,164,4095,,
unknown,165,4095,,
unknown,166,4095,,
unknown,167,4095,,
unknown,168,4095,,
unknown,169,4095,,
unknown,170,4095,,
unknown,171,4095,,
unknown,172,4095,,
unknown,173,4095,,
unknown,174,4095,,
unknown,175,4095,,
unknown,176,4095,,
unknown,177,4095,,
unknown,178,4095,,
unknown,179,4095,,
unknown,180,4095,,
unknown,181,3959,,
unknown,182,3606,,
unknown,183,3215,,
unknown,184,2841,,
unknown,185,2475,,
unknown,186,2103,,
unknown,187,1732,,
unknown,188,1376,,
unknown,189,1083,,
unknown,190,848,,
unknown,191,689,,
unknown,192,608,,
unknown,193,592,,
unknown,194,641,,
unknown,195,751,,
unknown,196,899,,
unknown,197,1078,,
unknown,198,1279,,
unknown,199,1476,,
unknown,200,1677,,
unknown,201,1853,,
unknown,202,1991,,
unknown,203,2095,,
unknown,204,2141,,
unknown,205,2143,,
unknown,206,2102,,
unknown,207,2027,,
unknown,208,1933,,
unknown,209,1829,,
unknown,210,1725,,
unknown,211,1641,,
unknown,212,1579,,
unknown,213,1521,,
unknown,214,1495,,
unknown,215,1497,,
unknown,216,1514,,
unknown,217,1535,,
unknown,218,1595,,
unknown,219,1648,,
unknown,220,1707,,
unknown,221,1760,,
unknown,222,1795,,
unknown,223,1809,,
unknown,224,1803,,
unknown,225,1771,,
unknown,226,1712,,
unknown,227,1648,,
unknown,228,1579,,
unknown,229,1505,,
unknown,230,1456,,
unknown,231,1427,,
unknown,232,1412,,
unknown,233,1424,,
unknown,234,1449,,
unknown,235,1489,,
unknown,236,1535,,
