person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,0,1835,,
unknown,1,1841,,
unknown,2,1847,,
unknown,3,1845,,
unknown,4,1839,,
unknown,5,1819,,
unknown,6,1792,,
unknown,7,1763,,
unknown,8,1738,,
unknown,9,1714,,
unknown,10,1699,,
unknown,11,1687,,
unknown,12,1680,,
unknown,13,1680,,
unknown,14,1687,,
unknown,15,1699,,
unknown,16,1713,,
unknown,17,1734,,
unknown,18,1757,,
unknown,19,1776,,
unknown,20,1799,,
unknown,21,1820,,
unknown,22,1840,,
unknown,23,1845,,
unknown,24,1844,,
unknown,25,1838,,
unknown,26,1821,23787,26348
unknown,27,1802,,
unknown,28,1776,,
unknown,29,1743,,
unknown,30,1712,,
unknown,31,1683,,
unknown,32,1663,,
unknown,33,1648,,
unknown,34,1647,,
unknown,35,1648,,
unknown,36,1666,,
unknown,37,1693,,
unknown,38,1723,,
unknown,39,1759,,
unknown,40,1790,,
unknown,41,1822,,
unknown,42,1843,,
unknown,43,1859,,
unknown,44,1868,,
unknown,45,1867,,
unknown,46,1859,,
unknown,47,1845,,
unknown,48,1829,,
unknown,49,1809,,
unknown,50,1790,,
unknown,51,1776,,
unknown,52,1766,,
unknown,53,1759,,
unknown,54,1757,,
unknown,55,1761,,
unknown,56,1770,,
unknown,57,1779,,
unknown,58,1798,,
unknown,59,1818,,
unknown,60,1834,,
unknown,61,1851,,
unknown,62,1863,,
unknown,63,1872,,
unknown,64,1870,,
unknown,65,1867,,
unknown,66,1853,23688,26088
unknown,67,1840,,
unknown,68,1824,,
unknown,69,1807,,
unknown,70,1791,,
unknown,71,1779,,
unknown,72,1776,,
unknown,73,1776,,
unknown,74,1779,,
unknown,75,1787,,
unknown,76,1799,,
unknown,77,1815,,
unknown,78,1838,,
unknown,79,1852,,
unknown,80,1867,,
unknown,81,1874,,
unknown,82,1882,,
unknown,83,1883,,
unknown,84,1872,,
unknown,85,1859,,
unknown,86,1840,,
unknown,87,1821,,
unknown,88,1797,,
unknown,89,1776,,
unknown,90,1755,,
unknown,91,1740,,
unknown,92,1731,,
unknown,93,1728,,
unknown,94,1727,,
unknown,95,1733,,
unknown,96,1744,,
unknown,97,1760,,
unknown,98,1776,,
unknown,99,1797,,
unknown,100,1813,,
unknown,101,1833,,
unknown,102,1847,,
unknown,103,1854,,
unknown,104,1847,,
unknown,105,1840,,
unknown,106,1825,23638,25953
unknown,107,1808,,
unknown,108,1783,,
unknown,109,1761,,
unknown,110,1739,,
unknown,111,1725,,
unknown,112,1713,,
unknown,113,1707,,
unknown,114,1711,,
unknown,115,1715,,
unknown,116,1726,,
unknown,117,1738,,
unknown,118,1755,,
unknown,119,1776,,
unknown,120,1792,,
unknown,121,1807,,
unknown,122,1812,,
unknown,123,1814,,
unknown,124,1806,,
unknown,125,1790,,
unknown,126,1773,,
unknown,127,1751,,
unknown,128,1732,,
unknown,129,1712,,
unknown,130,1694,,
unknown,131,1681,,
unknown,132,1678,,
unknown,133,1675,,
unknown,134,1680,,
unknown,135,1687,,
unknown,136,1700,,
unknown,137,1713,,
unknown,138,1733,,
unknown,139,1750,,
unknown,140,1763,,
unknown,141,1775,,
unknown,142,1780,,
unknown,143,1778,,
unknown,144,1771,,
unknown,145,1759,,
unknown,146,1742,23657,25993
unknown,147,1723,,
unknown,148,1705,,
unknown,149,1684,,
unknown,150,1665,,
unknown,151,1651,,
unknown,152,1645,,
unknown,153,1638,,
unknown,154,1641,,
unknown,155,1647,,
unknown,156,1657,,
unknown,157,1675,,
unknown,158,1691,,
unknown,159,1711,,
unknown,160,1729,,
unknown,161,1742,,
unknown,162,1750,,
unknown,163,1756,,
unknown,164,1751,,
unknown,165,1743,,
unknown,166,1727,,
unknown,167,1712,,
unknown,168,1696,,
unknown,169,1680,,
unknown,170,1665,,
unknown,171,1654,,
unknown,172,1649,,
unknown,173,1651,,
unknown,174,1656,,
unknown,175,1664,,
unknown,176,1675,,
unknown,177,1691,,
unknown,178,1710,,
unknown,179,1723,,
unknown,180,1735,,
unknown,181,1744,,
unknown,182,1749,,
unknown,183,1753,,
unknown,184,1745,,
