person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,0,1917,,
unknown,1,1946,,
unknown,2,1936,,
unknown,3,1890,,
unknown,4,1828,,
unknown,5,1757,,
unknown,6,1687,,
unknown,7,1638,,
unknown,8,1598,,
unknown,9,1573,,
unknown,10,1562,,
unknown,11,1570,,
unknown,12,1587,,
unknown,13,1616,,
unknown,14,1648,,
unknown,15,1675,,
unknown,16,1707,,
unknown,17,1723,,
unknown,18,1722,,
unknown,19,1698,,
unknown,20,1651,,
unknown,21,1591,,
unknown,22,1511,,
unknown,23,1431,,
unknown,24,1360,,
unknown,25,1298,,
unknown,26,1264,,
unknown,27,1259,,
unknown,28,1271,,
unknown,29,1315,,
unknown,30,1369,,
unknown,31,1436,,
unknown,32,1510,,
unknown,33,1589,,
unknown,34,1661,,
unknown,35,1726,,
unknown,36,1776,,
unknown,37,1808,,
unknown,38,1815,,
unknown,39,1798,,
unknown,40,1744,,
unknown,41,1677,,
unknown,42,1589,,
unknown,43,1489,,
unknown,44,1403,,
unknown,45,1330,,
unknown,46,1283,,
unknown,47,1266,,
unknown,48,1275,,
unknown,49,1300,,
unknown,50,1355,,
unknown,51,1413,,
unknown,52,1486,,
unknown,53,1566,,
unknown,54,1641,,
unknown,55,1702,,
unknown,56,1754,,
unknown,57,1786,,
unknown,58,1791,,
unknown,59,1767,,
unknown,60,1715,,
unknown,61,1648,,
unknown,62,1566,,
unknown,63,1463,,
unknown,64,1380,,
unknown,65,1310,,
unknown,66,1267,,
unknown,67,1248,,
unknown,68,1261,,
unknown,69,1289,,
unknown,70,1338,,
unknown,71,1399,,
unknown,72,1473,,
unknown,73,1535,,
unknown,74,1623,,
unknown,75,1681,,
unknown,76,1734,,
unknown,77,1767,,
unknown,78,1773,,
unknown,79,1747,,
unknown,80,1703,,
unknown,81,1639,,
unknown,82,1561,,
unknown,83,1469,,
unknown,84,1392,,
unknown,85,1328,,
unknown,86,1291,,
unknown,87,1281,,
unknown,88,1297,,
unknown,89,1334,,
unknown,90,1390,,
unknown,91,1456,,
unknown,92,1530,,
unknown,93,1605,,
unknown,94,1674,,
unknown,95,1730,,
unknown,96,1776,,
unknown,97,1801,,
unknown,98,1798,,
unknown,99,1770,,
unknown,100,1711,,
unknown,101,1633,,
unknown,102,1535,,
unknown,103,1437,,
unknown,104,1347,,
unknown,105,1283,,
unknown,106,1243,,
unknown,107,1238,,
unknown,108,1259,,
unknown,109,1302,,
unknown,110,1364,,
unknown,111,1445,,
unknown,112,1527,,
unknown,113,1615,,
unknown,114,1691,,
unknown,115,1756,,
unknown,116,1808,,
unknown,117,1835,,
unknown,118,1835,,
unknown,119,1807,,
unknown,120,1744,,
unknown,121,1663,,
unknown,122,1566,,
unknown,123,1465,,
unknown,124,1375,,
unknown,125,1306,,
unknown,126,1264,,
unknown,127,1247,,
unknown,128,1259,,
unknown,129,1295,,
unknown,130,1351,,
unknown,131,1422,,
unknown,132,1499,,
unknown,133,1584,,
unknown,134,1665,,
unknown,135,1731,,
unknown,136,1783,,
unknown,137,1814,,
unknown,138,1817,,
unknown,139,1789,,
unknown,140,1733,,
unknown,141,1655,,
unknown,142,1563,,
unknown,143,1462,,
unknown,144,1376,,
unknown,145,1310,,
unknown,146,1266,,
unknown,147,1261,,
unknown,148,1277,,
unknown,149,1319,,
unknown,150,1379,,
unknown,151,1454,,
unknown,152,1531,,
unknown,153,1616,,
unknown,154,1695,,
unknown,155,1762,,
unknown,156,1811,,
unknown,157,1839,,
unknown,158,1838,,
unknown,159,1802,,
unknown,160,1731,,
unknown,161,1639,,
unknown,162,1530,,
unknown,163,1424,,
unknown,164,1324,,
unknown,165,1245,,
unknown,166,1199,,
unknown,167,1179,,
unknown,168,1191,,
unknown,169,1229,,
unknown,170,1286,,
unknown,171,1361,,
unknown,172,1445,,
unknown,173,1535,,
unknown,174,1627,,
unknown,175,1706,,
unknown,176,1766,,
unknown,177,1808,,
unknown,178,1822,,
unknown,179,1803,,
unknown,180,1749,,
unknown,181,1673,,
unknown,182,1583,,
unknown,183,1472,,
unknown,184,1376,,
unknown,185,1296,,
unknown,186,1245,,
unknown,187,1221,,
unknown,188,1227,,
unknown,189,1253,,
unknown,190,1300,,
unknown,191,1365,,
unknown,192,1445,,
unknown,193,1525,,
unknown,194,1609,,
unknown,195,1682,,
unknown,196,1739,,
unknown,197,1776,,
unknown,198,1786,,
unknown,199,1765,,
unknown,200,1715,,
unknown,201,1646,,
unknown,202,1557,,
unknown,203,1462,,
unknown,204,1378,,
unknown,205,1312,,
unknown,206,1279,,
unknown,207,1270,,
unknown,208,1291,,
unknown,209,1331,,
unknown,210,1395,,
unknown,211,1472,,
unknown,212,1561,,
unknown,213,1643,,
unknown,214,1723,,
unknown,215,1791,,
unknown,216,1847,,
unknown,217,1885,,
unknown,218,1893,,
unknown,219,1870,,
unknown,220,1821,,
unknown,221,1748,,
unknown,222,1659,,
unknown,223,1567,,
unknown,224,1479,,
unknown,225,1411,,
unknown,226,1374,,
unknown,227,1369,,
unknown,228,1389,,
unknown,229,1431,,
unknown,230,1497,,
unknown,231,1583,,
unknown,232,1664,,
unknown,233,1744,,
unknown,234,1823,,
unknown,235,1894,,
unknown,236,1948,,
unknown,237,1983,,
unknown,238,1988,,
unknown,239,1966,,
unknown,240,1910,,
unknown,241,1839,,
unknown,242,1745,,
unknown,243,1648,,
unknown,244,1562,,
unknown,245,1490,,
unknown,246,1450,,
unknown,247,1440,,
unknown,248,1456,,
unknown,249,1497,,
unknown,250,1559,,
unknown,251,1629,,
unknown,252,1710,,
unknown,253,1786,,
unknown,254,1861,,
unknown,255,1923,,
unknown,256,1972,,
unknown,257,1999,,
unknown,258,1994,,
unknown,259,1958,,
unknown,260,1895,,
unknown,261,1808,,
