person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,0,1634,,
unknown,1,1774,,
unknown,2,1901,,
unknown,3,2015,,
unknown,4,2111,,
unknown,5,2173,,
unknown,6,2215,,
unknown,7,2211,,
unknown,8,2162,,
unknown,9,2075,,
unknown,10,1943,,
unknown,11,1797,,
unknown,12,1648,,
unknown,13,1506,,
unknown,14,1395,,
unknown,15,1327,,
unknown,16,1307,,
unknown,17,1330,,
unknown,18,1398,,
unknown,19,1492,,
unknown,20,1616,,
unknown,21,1742,,
unknown,22,1869,,
unknown,23,1981,,
unknown,24,2077,,
unknown,25,2147,,
unknown,26,2186,,
unknown,27,2191,,
unknown,28,2147,,
unknown,29,2062,,
unknown,30,1936,,
unknown,31,1798,,
unknown,32,1651,,
unknown,33,1507,,
unknown,34,1398,,
unknown,35,1328,,
unknown,36,1306,,
unknown,37,1331,,
unknown,38,1395,,
unknown,39,1488,,
unknown,40,1607,,
unknown,41,1729,,
unknown,42,1853,,
unknown,43,1962,,
unknown,44,2055,,
unknown,45,2118,,
unknown,46,2155,,
unknown,47,2155,,
unknown,48,2112,,
unknown,49,2021,,
unknown,50,1904,,
unknown,51,1762,,
unknown,52,1616,,
unknown,53,1479,,
unknown,54,1372,,
unknown,55,1309,,
unknown,56,1295,,
unknown,57,1326,,
unknown,58,1393,,
unknown,59,1490,,
unknown,60,1615,,
unknown,61,1743,,
unknown,62,1867,,
unknown,63,1977,,
unknown,64,2071,,
unknown,65,2137,,
unknown,66,2173,,
unknown,67,2169,,
unknown,68,2125,,
unknown,69,2032,,
unknown,70,1909,,
unknown,71,1764,,
unknown,72,1616,,
unknown,73,1472,,
unknown,74,1360,,
unknown,75,1291,,
unknown,76,1269,,
unknown,77,1293,,
unknown,78,1360,,
unknown,79,1452,,
unknown,80,1571,,
unknown,81,1697,,
unknown,82,1819,,
unknown,83,1938,,
unknown,84,2032,,
unknown,85,2109,,
unknown,86,2150,,
unknown,87,2156,,
unknown,88,2117,,
unknown,89,2032,,
unknown,90,1913,,
unknown,91,1776,,
unknown,92,1629,,
unknown,93,1488,,
unknown,94,1380,,
unknown,95,1308,,
unknown,96,1287,,
unknown,97,1311,,
unknown,98,1373,,
unknown,99,1461,,
unknown,100,1584,,
unknown,101,1706,,
unknown,102,1823,,
unknown,103,1936,,
unknown,104,2027,,
unknown,105,2095,,
unknown,106,2129,,
unknown,107,2133,,
unknown,108,2095,,
unknown,109,2002,,
unknown,110,1889,,
unknown,111,1747,,
unknown,112,1607,,
unknown,113,1466,,
unknown,114,1360,,
unknown,115,1294,,
unknown,116,1268,,
unknown,117,1295,,
unknown,118,1354,,
unknown,119,1441,,
unknown,120,1555,,
unknown,121,1678,,
unknown,122,1793,,
unknown,123,1903,,
unknown,124,1989,,
unknown,125,2061,,
unknown,126,2099,,
unknown,127,2100,,
unknown,128,2064,,
unknown,129,1982,,
unknown,130,1871,,
unknown,131,1739,,
unknown,132,1600,,
unknown,133,1466,,
