person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,0,1759,,
unknown,1,1847,,
unknown,2,1931,,
unknown,3,2007,,
unknown,4,2081,,
unknown,5,2129,,
unknown,6,2161,,
unknown,7,2163,,
unknown,8,2137,,
unknown,9,2076,,
unknown,10,1994,,
unknown,11,1903,,
unknown,12,1808,,
unknown,13,1717,,
unknown,14,1648,,
unknown,15,1601,,
unknown,16,1587,,
unknown,17,1601,,
unknown,18,1637,,
unknown,19,1693,,
unknown,20,1770,,
unknown,21,1845,,
unknown,22,1930,,
unknown,23,2005,,
unknown,24,2075,,
unknown,25,2126,,
unknown,26,2155,,
unknown,27,2154,,
unknown,28,2125,,
unknown,29,2064,,
unknown,30,1982,,
unknown,31,1887,,
unknown,32,1793,,
unknown,33,1699,,
unknown,34,1627,,
unknown,35,1586,,
unknown,36,1571,,
unknown,37,1587,,
unknown,38,1626,,
unknown,39,1681,,
unknown,40,1758,,
unknown,41,1839,,
unknown,42,1917,,
unknown,43,1991,,
unknown,44,2063,,
unknown,45,2109,,
unknown,46,2139,,
unknown,47,2139,,
unknown,48,2113,,
unknown,49,2055,,
unknown,50,1971,,
unknown,51,1879,,
unknown,52,1783,,
unknown,53,1694,,
unknown,54,1622,,
unknown,55,1582,,
unknown,56,1569,,
unknown,57,1584,,
unknown,58,1623,,
unknown,59,1681,,
unknown,60,1755,,
unknown,61,1831,,
unknown,62,1910,,
unknown,63,1985,,
unknown,64,2055,,
unknown,65,2103,,
unknown,66,2131,,
unknown,67,2131,,
unknown,68,2110,,
unknown,69,2054,,
unknown,70,1970,,
unknown,71,1882,,
unknown,72,1790,,
unknown,73,1703,,
unknown,74,1627,,
unknown,75,1585,,
unknown,76,1574,,
unknown,77,1584,,
unknown,78,1619,,
unknown,79,1678,,
unknown,80,1745,,
unknown,81,1822,,
unknown,82,1902,,
unknown,83,1971,,
unknown,84,2037,,
unknown,85,2091,,
unknown,86,2125,,
unknown,87,2126,,
unknown,88,2096,,
unknown,89,2035,,
unknown,90,1958,,
unknown,91,1869,,
unknown,92,1776,,
unknown,93,1688,,
unknown,94,1623,,
unknown,95,1586,,
unknown,96,1582,,
unknown,97,1600,,
unknown,98,1647,,
unknown,99,1711,,
unknown,100,1789,,
unknown,101,1872,,
unknown,102,1955,,
unknown,103,2032,,
unknown,104,2103,,
unknown,105,2157,,
unknown,106,2186,,
unknown,107,2192,,
unknown,108,2163,,
unknown,109,2109,,
unknown,110,2026,,
unknown,111,1936,,
unknown,112,1840,,
unknown,113,1745,,
unknown,114,1675,,
unknown,115,1626,,
unknown,116,1614,,
unknown,117,1626,,
unknown,118,1660,,
unknown,119,1713,,
unknown,120,1781,,
unknown,121,1858,,
unknown,122,1936,,
unknown,123,2015,,
unknown,124,2085,,
unknown,125,2135,,
unknown,126,2176,,
unknown,127,2187,,
unknown,128,2167,,
unknown,129,2122,,
unknown,130,2055,,
unknown,131,1968,,
unknown,132,1886,,
unknown,133,1808,,
unknown,134,1744,,
unknown,135,1703,,
unknown,136,1696,,
unknown,137,1712,,
unknown,138,1753,,
unknown,139,1809,,
unknown,140,1879,,
unknown,141,1961,,
unknown,142,2037,,
unknown,143,2117,,
unknown,144,2177,,
unknown,145,2221,,
unknown,146,2243,,
unknown,147,2239,,
unknown,148,2205,,
unknown,149,2146,,
unknown,150,2069,,
unknown,151,1970,,
unknown,152,1875,,
unknown,153,1781,,
unknown,154,1710,,
unknown,155,1662,,
unknown,156,1648,,
unknown,157,1660,,
unknown,158,1696,,
unknown,159,1747,,
unknown,160,1815,,
unknown,161,1891,,
unknown,162,1968,,
unknown,163,2037,,
unknown,164,2103,,
unknown,165,2147,,
unknown,166,2174,,
unknown,167,2176,,
unknown,168,2145,,
unknown,169,2089,,
unknown,170,2000,,
unknown,171,1902,,
unknown,172,1803,,
unknown,173,1705,,
unknown,174,1623,,
unknown,175,1571,,
unknown,176,1535,,
unknown,177,1553,,
unknown,178,1590,,
unknown,179,1646,,
unknown,180,1715,,
unknown,181,1795,,
unknown,182,1875,,
unknown,183,1955,,
unknown,184,2022,,
unknown,185,2079,,
unknown,186,2109,,
unknown,187,2113,,
unknown,188,2093,,
unknown,189,2029,,
unknown,190,1950,,
unknown,191,1854,,
unknown,192,1753,,
unknown,193,1658,,
unknown,194,1581,,
unknown,195,1520,,
unknown,196,1498,,
unknown,197,1509,,
unknown,198,1535,,
unknown,199,1597,,
unknown,200,1663,,
unknown,201,1744,,
unknown,202,1825,,
unknown,203,1904,,
unknown,204,1968,,
unknown,205,2022,,
unknown,206,2061,,
unknown,207,2067,,
unknown,208,2042,,
unknown,209,1995,,
unknown,210,1919,,
unknown,211,1833,,
unknown,212,1737,,
unknown,213,1647,,
unknown,214,1574,,
unknown,215,1517,,
unknown,216,1494,,
unknown,217,1501,,
unknown,218,1530,,
unknown,219,1585,,
unknown,220,1651,,
unknown,221,1734,,
unknown,222,1813,,
unknown,223,1893,,
unknown,224,1955,,
unknown,225,2003,,
unknown,226,2035,,
unknown,227,2042,,
unknown,228,2023,,
unknown,229,1969,,
unknown,230,1898,,
unknown,231,1807,,
unknown,232,1710,,
unknown,233,1616,,
unknown,234,1533,,
unknown,235,1479,,
unknown,236,1462,,
unknown,237,1471,,
unknown,238,1503,,
unknown,239,1563,,
unknown,240,1631,,
unknown,241,1709,,
unknown,242,1788,,
unknown,243,1867,,
unknown,244,1935,,
unknown,245,1986,,
unknown,246,2021,,
unknown,247,2029,,
unknown,248,2007,,
unknown,249,1956,,
unknown,250,1883,,
unknown,251,1791,,
unknown,252,1691,,
unknown,253,1598,,
unknown,254,1506,,
unknown,255,1442,,
unknown,256,1407,,
unknown,257,1392,,
unknown,258,1398,,
unknown,259,1418,,
unknown,260,1446,,
unknown,261,1478,,
unknown,262,1515,,
unknown,263,1535,,
unknown,264,1563,,
unknown,265,1566,,
unknown,266,1557,,
unknown,267,1520,,
unknown,268,1472,,
unknown,269,1415,,
unknown,270,1359,,
unknown,271,1296,,
unknown,272,1255,,
unknown,273,1232,,
unknown,274,1234,,
unknown,275,1274,,
unknown,276,1349,,
unknown,277,1456,,
unknown,278,1598,,
unknown,279,1760,,
unknown,280,1943,,
unknown,281,2150,,
unknown,282,2363,,
unknown,283,2587,,
unknown,284,2819,,
unknown,285,3066,,
unknown,286,3357,,
unknown,287,3692,,
unknown,288,4048,,
unknown,289,4095,,
unknown,290,4095,,
unknown,291,4095,,
unknown,292,4095,,
unknown,293,4095,,
unknown,294,4095,,
unknown,295,4095,,
unknown,296,4095,,
unknown,297,4095,,
unknown,298,4095,,
unknown,299,4095,,
unknown,300,4095,,
unknown,301,4095,,
unknown,302,4095,,
unknown,303,4095,,
unknown,304,4095,,
unknown,305,4095,,
unknown,306,4095,,
unknown,307,4095,,
unknown,308,3900,,
unknown,309,3525,,
unknown,310,3152,,
unknown,311,2806,,
unknown,312,2471,,
unknown,313,2142,,
unknown,314,1821,,
unknown,315,1523,,
unknown,316,1279,,
unknown,317,1078,,
unknown,318,931,,
unknown,319,839,,
unknown,320,803,,
unknown,321,816,,
unknown,322,870,,
unknown,323,959,,
unknown,324,1076,,
unknown,325,1200,,
unknown,326,1328,,
unknown,327,1455,,
unknown,328,1575,,
unknown,329,1678,,
unknown,330,1753,,
unknown,331,1813,,
unknown,332,1851,,
unknown,333,1871,,
unknown,334,1873,,
unknown,335,1871,,
unknown,336,1858,,
unknown,337,1840,,
unknown,338,1819,,
unknown,339,1801,,
unknown,340,1779,,
unknown,341,1764,,
unknown,342,1747,,
unknown,343,1738,,
unknown,344,1726,,
unknown,345,1717,,
unknown,346,1710,,
unknown,347,1698,,
unknown,348,1683,,
unknown,349,1667,,
unknown,350,1648,,
unknown,351,1627,,
unknown,352,1607,,
unknown,353,1590,,
unknown,354,1582,,
unknown,355,1577,,
unknown,356,1582,,
unknown,357,1598,,
unknown,358,1616,,
unknown,359,1638,,
unknown,360,1664,,
unknown,361,1692,,
unknown,362,1712,,
unknown,363,1739,,
unknown,364,1751,,
unknown,365,1761,,
unknown,366,1767,,
unknown,367,1765,,
unknown,368,1749,,
unknown,369,1731,,
unknown,370,1703,,
unknown,371,1671,,
unknown,372,1641,,
unknown,373,1611,,
unknown,374,1589,,
unknown,375,1582,,
unknown,376,1584,,
unknown,377,1591,,
unknown,378,1614,,
unknown,379,1637,,
unknown,380,1664,,
unknown,381,1691,,
unknown,382,1719,,
unknown,383,1745,,
unknown,384,1768,,
unknown,385,1779,,
unknown,386,1787,,
unknown,387,1782,,
unknown,388,1774,,
unknown,389,1750,,
unknown,390,1722,,
unknown,391,1687,,
unknown,392,1661,,
unknown,393,1629,,
unknown,394,1603,,
unknown,395,1591,,
unknown,396,1587,,
unknown,397,1599,,
unknown,398,1615,,
unknown,399,1638,,
unknown,400,1666,,
unknown,401,1699,,
