person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,0,1833,,
unknown,1,1809,,
unknown,2,1795,,
unknown,3,1782,,
unknown,4,1778,,
unknown,5,1782,,
unknown,6,1791,,
unknown,7,1803,,
unknown,8,1823,,
unknown,9,1846,,
unknown,10,1870,,
unknown,11,1887,,
unknown,12,1904,,
unknown,13,1917,,
unknown,14,1915,,
unknown,15,1907,,
unknown,16,1893,24448,26478
unknown,17,1871,,
unknown,18,1842,,
unknown,19,1815,,
unknown,20,1787,,
unknown,21,1763,,
unknown,22,1744,,
unknown,23,1729,,
unknown,24,1727,,
unknown,25,1719,,
unknown,26,1727,,
unknown,27,1737,,
unknown,28,1755,,
unknown,29,1776,,
unknown,30,1797,,
unknown,31,1823,,
unknown,32,1842,,
unknown,33,1859,,
unknown,34,1869,,
unknown,35,1866,,
unknown,36,1850,,
unknown,37,1827,,
unknown,38,1792,,
unknown,39,1744,,
unknown,40,1687,,
unknown,41,1626,,
unknown,42,1555,,
unknown,43,1481,,
unknown,44,1407,,
unknown,45,1331,,
unknown,46,1262,,
unknown,47,1198,,
unknown,48,1141,,
unknown,49,1099,,
unknown,50,1072,,
unknown,51,1054,,
unknown,52,1051,,
unknown,53,1067,,
unknown,54,1088,,
unknown,55,1122,,
unknown,56,1176,24463,26506
unknown,57,1244,,
unknown,58,1328,,
unknown,59,1427,,
unknown,60,1535,,
unknown,61,1677,,
unknown,62,1821,,
unknown,63,1983,,
unknown,64,2171,,
unknown,65,2371,,
unknown,66,2606,,
unknown,67,2864,,
unknown,68,3167,,
unknown,69,3560,,
unknown,70,4055,,
unknown,71,4095,,
unknown,72,4095,,
unknown,73,4095,,
unknown,74,4095,,
unknown,75,4095,,
unknown,76,4095,,
unknown,77,4095,,
unknown,78,4095,,
unknown,79,4095,,
unknown,80,4095,,
unknown,81,4095,,
unknown,82,4095,,
unknown,83,4095,,
unknown,84,4095,,
unknown,85,4095,,
unknown,86,4095,,
unknown,87,4095,,
unknown,88,4095,,
unknown,89,4095,,
unknown,90,4095,,
unknown,91,4095,,
unknown,92,4013,,
unknown,93,3648,,
unknown,94,3255,,
unknown,95,2898,,
unknown,96,2559,24512,26553
unknown,97,2247,,
unknown,98,1937,,
unknown,99,1653,,
unknown,100,1405,,
unknown,101,1207,,
unknown,102,1067,,
unknown,103,969,,
unknown,104,930,,
unknown,105,941,,
unknown,106,993,,
unknown,107,1081,,
unknown,108,1194,,
unknown,109,1325,,
unknown,110,1458,,
unknown,111,1603,,
unknown,112,1730,,
unknown,113,1845,,
unknown,114,1936,,
unknown,115,2000,,
unknown,116,2045,,
unknown,117,2067,,
unknown,118,2065,,
unknown,119,2042,,
unknown,120,2010,,
unknown,121,1967,,
unknown,122,1915,,
unknown,123,1863,,
unknown,124,1815,,
unknown,125,1773,,
unknown,126,1741,,
unknown,127,1717,,
unknown,128,1705,,
unknown,129,1701,,
unknown,130,1706,,
unknown,131,1710,,
unknown,132,1717,,
unknown,133,1719,,
unknown,134,1723,,
unknown,135,1723,,
unknown,136,1715,24495,26539
unknown,137,1712,,
unknown,138,1702,,
unknown,139,1696,,
unknown,140,1680,,
unknown,141,1675,,
unknown,142,1667,,
unknown,143,1662,,
unknown,144,1662,,
unknown,145,1666,,
unknown,146,1677,,
unknown,147,1691,,
unknown,148,1712,,
unknown,149,1733,,
unknown,150,1757,,
unknown,151,1776,,
unknown,152,1793,,
unknown,153,1802,,
unknown,154,1805,,
unknown,155,1795,,
unknown,156,1781,,
unknown,157,1765,,
unknown,158,1744,,
unknown,159,1712,,
unknown,160,1689,,
unknown,161,1667,,
unknown,162,1648,,
unknown,163,1634,,
unknown,164,1631,,
unknown,165,1633,,
unknown,166,1644,,
unknown,167,1658,,
unknown,168,1680,,
unknown,169,1710,,
unknown,170,1731,,
unknown,171,1758,,
unknown,172,1777,,
unknown,173,1796,,
unknown,174,1803,,
unknown,175,1804,,
unknown,176,1791,24522,26573
unknown,177,1777,,
unknown,178,1762,,
unknown,179,1745,,
unknown,180,1727,,
unknown,181,1711,,
unknown,182,1694,,
