person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,0,2064,,
unknown,1,1993,,
unknown,2,1906,,
unknown,3,1799,,
unknown,4,1702,,
unknown,5,1599,,
unknown,6,1499,,
unknown,7,1424,,
unknown,8,1392,,
unknown,9,1387,,
unknown,10,1420,,
unknown,11,1481,,
unknown,12,1571,,
unknown,13,1667,,
unknown,14,1777,,
unknown,15,1886,,
unknown,16,1968,,
unknown,17,2032,,
unknown,18,2075,,
unknown,19,2080,,
unknown,20,2047,,
unknown,21,1990,,
unknown,22,1901,,
unknown,23,1798,,
unknown,24,1681,,
unknown,25,1567,,
unknown,26,1456,,
unknown,27,1377,,
unknown,28,1331,,
unknown,29,1328,,
unknown,30,1360,,
unknown,31,1424,,
unknown,32,1508,,
unknown,33,1617,,
unknown,34,1733,,
unknown,35,1835,,
unknown,36,1915,,
unknown,37,1977,,
unknown,38,2011,,
unknown,39,2019,,
unknown,40,1990,,
unknown,41,1932,,
unknown,42,1851,,
unknown,43,1745,,
unknown,44,1648,,
unknown,45,1535,,
unknown,46,1456,,
unknown,47,1392,,
unknown,48,1357,,
unknown,49,1358,,
unknown,50,1392,,
unknown,51,1456,,
unknown,52,1535,,
unknown,53,1643,,
unknown,54,1745,,
unknown,55,1847,,
unknown,56,1932,,
unknown,57,1987,,
unknown,58,2023,,
unknown,59,2026,,
unknown,60,1995,,
unknown,61,1934,,
unknown,62,1845,,
unknown,63,1744,,
unknown,64,1631,,
unknown,65,1507,,
unknown,66,1402,,
unknown,67,1325,,
unknown,68,1284,,
unknown,69,1284,,
unknown,70,1321,,
unknown,71,1385,,
unknown,72,1473,,
unknown,73,1581,,
unknown,74,1686,,
unknown,75,1781,,
unknown,76,1852,,
unknown,77,1894,,
unknown,78,1908,,
unknown,79,1903,,
unknown,80,1854,,
unknown,81,1785,,
unknown,82,1692,,
unknown,83,1589,,
unknown,84,1494,,
unknown,85,1410,,
unknown,86,1341,,
unknown,87,1302,,
unknown,88,1307,,
unknown,89,1356,,
unknown,90,1443,,
unknown,91,1570,,
unknown,92,1718,,
unknown,93,1887,,
unknown,94,2064,,
unknown,95,2246,,
unknown,96,2416,,
unknown,97,2583,,
unknown,98,2736,,
unknown,99,2870,,
unknown,100,2977,,
unknown,101,3041,,
unknown,102,3069,,
unknown,103,3067,,
unknown,104,3035,,
unknown,105,2993,,
unknown,106,2958,,
unknown,107,2929,,
unknown,108,2931,,
unknown,109,2951,,
unknown,110,2986,,
